date,year,month,year_month,day_of_week,plaza_id_raw,facility_id,facility_code,facility_name,facility_type,direction,direction_label,ezpass_vehicles,vtoll_vehicles,total_vehicles,ezpass_share_pct,congestion_period,latitude,longitude
2024-12-23,2024,12,2024-12,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121413,22854,144267,84.16,Before congestion pricing,40.7906,-73.9228
2024-12-22,2024,12,2024-12,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,103596,20514,124110,83.47,Before congestion pricing,40.7906,-73.9228
2024-12-21,2024,12,2024-12,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,117220,23417,140637,83.35,Before congestion pricing,40.7906,-73.9228
2024-12-20,2024,12,2024-12,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,130239,24014,154253,84.43,Before congestion pricing,40.7906,-73.9228
2024-12-19,2024,12,2024-12,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,132268,23367,155635,84.99,Before congestion pricing,40.7906,-73.9228
2024-12-18,2024,12,2024-12,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127814,22776,150590,84.88,Before congestion pricing,40.7906,-73.9228
2024-12-17,2024,12,2024-12,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,123977,22063,146040,84.89,Before congestion pricing,40.7906,-73.9228
2024-12-16,2024,12,2024-12,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,118109,21080,139189,84.86,Before congestion pricing,40.7906,-73.9228
2024-12-15,2024,12,2024-12,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,109761,21171,130932,83.83,Before congestion pricing,40.7906,-73.9228
2024-12-14,2024,12,2024-12,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125393,25045,150438,83.35,Before congestion pricing,40.7906,-73.9228
2024-12-13,2024,12,2024-12,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,129570,23529,153099,84.63,Before congestion pricing,40.7906,-73.9228
2024-12-12,2024,12,2024-12,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127093,22060,149153,85.21,Before congestion pricing,40.7906,-73.9228
2024-12-11,2024,12,2024-12,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,120666,20790,141456,85.3,Before congestion pricing,40.7906,-73.9228
2024-12-10,2024,12,2024-12,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124625,21450,146075,85.32,Before congestion pricing,40.7906,-73.9228
2024-12-09,2024,12,2024-12,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,119756,21090,140846,85.03,Before congestion pricing,40.7906,-73.9228
2024-12-08,2024,12,2024-12,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,107909,20897,128806,83.78,Before congestion pricing,40.7906,-73.9228
2024-12-07,2024,12,2024-12,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,118045,23380,141425,83.47,Before congestion pricing,40.7906,-73.9228
2024-12-06,2024,12,2024-12,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127962,23286,151248,84.6,Before congestion pricing,40.7906,-73.9228
2024-12-05,2024,12,2024-12,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127311,22138,149449,85.19,Before congestion pricing,40.7906,-73.9228
2024-12-04,2024,12,2024-12,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125759,21935,147694,85.15,Before congestion pricing,40.7906,-73.9228
2024-12-03,2024,12,2024-12,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127108,21867,148975,85.32,Before congestion pricing,40.7906,-73.9228
2024-12-02,2024,12,2024-12,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122944,21707,144651,84.99,Before congestion pricing,40.7906,-73.9228
2024-12-01,2024,12,2024-12,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,113477,21751,135228,83.92,Before congestion pricing,40.7906,-73.9228
2024-11-30,2024,11,2024-11,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,113655,23647,137302,82.78,Before congestion pricing,40.7906,-73.9228
2024-11-29,2024,11,2024-11,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,105431,21646,127077,82.97,Before congestion pricing,40.7906,-73.9228
2024-11-28,2024,11,2024-11,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,109868,20365,130233,84.36,Before congestion pricing,40.7906,-73.9228
2024-11-27,2024,11,2024-11,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,130055,24627,154682,84.08,Before congestion pricing,40.7906,-73.9228
2024-11-26,2024,11,2024-11,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124265,22240,146505,84.82,Before congestion pricing,40.7906,-73.9228
2024-11-25,2024,11,2024-11,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121997,21993,143990,84.73,Before congestion pricing,40.7906,-73.9228
2024-11-24,2024,11,2024-11,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,108919,21437,130356,83.56,Before congestion pricing,40.7906,-73.9228
2024-11-23,2024,11,2024-11,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121137,24147,145284,83.38,Before congestion pricing,40.7906,-73.9228
2024-11-22,2024,11,2024-11,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127980,22800,150780,84.88,Before congestion pricing,40.7906,-73.9228
2024-11-21,2024,11,2024-11,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,118221,20427,138648,85.27,Before congestion pricing,40.7906,-73.9228
2024-11-20,2024,11,2024-11,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,126246,22262,148508,85.01,Before congestion pricing,40.7906,-73.9228
2024-11-19,2024,11,2024-11,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122564,21846,144410,84.87,Before congestion pricing,40.7906,-73.9228
2024-11-18,2024,11,2024-11,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121027,22244,143271,84.47,Before congestion pricing,40.7906,-73.9228
2024-11-17,2024,11,2024-11,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,109712,21726,131438,83.47,Before congestion pricing,40.7906,-73.9228
2024-11-16,2024,11,2024-11,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,118985,24258,143243,83.07,Before congestion pricing,40.7906,-73.9228
2024-11-15,2024,11,2024-11,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,129737,23772,153509,84.51,Before congestion pricing,40.7906,-73.9228
2024-11-14,2024,11,2024-11,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125553,22233,147786,84.96,Before congestion pricing,40.7906,-73.9228
2024-11-13,2024,11,2024-11,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,123902,21679,145581,85.11,Before congestion pricing,40.7906,-73.9228
2024-11-12,2024,11,2024-11,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121709,21780,143489,84.82,Before congestion pricing,40.7906,-73.9228
2024-11-11,2024,11,2024-11,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,113499,21310,134809,84.19,Before congestion pricing,40.7906,-73.9228
2024-11-10,2024,11,2024-11,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,112371,22168,134539,83.52,Before congestion pricing,40.7906,-73.9228
2024-11-09,2024,11,2024-11,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121428,24796,146224,83.04,Before congestion pricing,40.7906,-73.9228
2024-11-08,2024,11,2024-11,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,132867,24922,157789,84.21,Before congestion pricing,40.7906,-73.9228
2024-11-07,2024,11,2024-11,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124761,22835,147596,84.53,Before congestion pricing,40.7906,-73.9228
2024-11-06,2024,11,2024-11,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122042,22425,144467,84.48,Before congestion pricing,40.7906,-73.9228
2024-11-05,2024,11,2024-11,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,113643,21078,134721,84.35,Before congestion pricing,40.7906,-73.9228
2024-11-04,2024,11,2024-11,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,119665,21885,141550,84.54,Before congestion pricing,40.7906,-73.9228
2024-11-03,2024,11,2024-11,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,106942,21330,128272,83.37,Before congestion pricing,40.7906,-73.9228
2024-11-02,2024,11,2024-11,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121258,24955,146213,82.93,Before congestion pricing,40.7906,-73.9228
2024-11-01,2024,11,2024-11,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,130640,25643,156283,83.59,Before congestion pricing,40.7906,-73.9228
2024-10-31,2024,10,2024-10,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125458,23609,149067,84.16,Before congestion pricing,40.7906,-73.9228
2024-10-30,2024,10,2024-10,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127627,23342,150969,84.54,Before congestion pricing,40.7906,-73.9228
2024-10-29,2024,10,2024-10,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125116,23018,148134,84.46,Before congestion pricing,40.7906,-73.9228
2024-10-28,2024,10,2024-10,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121939,22253,144192,84.57,Before congestion pricing,40.7906,-73.9228
2024-10-27,2024,10,2024-10,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,117195,23270,140465,83.43,Before congestion pricing,40.7906,-73.9228
2024-10-26,2024,10,2024-10,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127258,26009,153267,83.03,Before congestion pricing,40.7906,-73.9228
2024-10-25,2024,10,2024-10,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127578,24576,152154,83.85,Before congestion pricing,40.7906,-73.9228
2024-10-24,2024,10,2024-10,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,123389,22884,146273,84.36,Before congestion pricing,40.7906,-73.9228
2024-10-23,2024,10,2024-10,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124171,23061,147232,84.34,Before congestion pricing,40.7906,-73.9228
2024-10-22,2024,10,2024-10,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121049,22564,143613,84.29,Before congestion pricing,40.7906,-73.9228
2024-10-21,2024,10,2024-10,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,120832,22545,143377,84.28,Before congestion pricing,40.7906,-73.9228
2024-10-20,2024,10,2024-10,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,121811,24595,146406,83.2,Before congestion pricing,40.7906,-73.9228
2024-10-19,2024,10,2024-10,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125477,26264,151741,82.69,Before congestion pricing,40.7906,-73.9228
2024-10-18,2024,10,2024-10,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,132515,25548,158063,83.84,Before congestion pricing,40.7906,-73.9228
2024-10-17,2024,10,2024-10,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122831,22565,145396,84.48,Before congestion pricing,40.7906,-73.9228
2024-10-16,2024,10,2024-10,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125914,22917,148831,84.6,Before congestion pricing,40.7906,-73.9228
2024-10-15,2024,10,2024-10,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124741,22941,147682,84.47,Before congestion pricing,40.7906,-73.9228
2024-10-14,2024,10,2024-10,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,118072,23180,141252,83.59,Before congestion pricing,40.7906,-73.9228
2024-10-13,2024,10,2024-10,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,113908,23809,137717,82.71,Before congestion pricing,40.7906,-73.9228
2024-10-12,2024,10,2024-10,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,118863,25522,144385,82.32,Before congestion pricing,40.7906,-73.9228
2024-10-11,2024,10,2024-10,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,129393,25662,155055,83.45,Before congestion pricing,40.7906,-73.9228
2024-10-10,2024,10,2024-10,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,127209,23369,150578,84.48,Before congestion pricing,40.7906,-73.9228
2024-10-09,2024,10,2024-10,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,120538,22617,143155,84.2,Before congestion pricing,40.7906,-73.9228
2024-10-08,2024,10,2024-10,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122502,22734,145236,84.35,Before congestion pricing,40.7906,-73.9228
2024-10-07,2024,10,2024-10,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,119400,22457,141857,84.17,Before congestion pricing,40.7906,-73.9228
2024-10-06,2024,10,2024-10,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,113317,23073,136390,83.08,Before congestion pricing,40.7906,-73.9228
2024-10-05,2024,10,2024-10,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,120311,25613,145924,82.45,Before congestion pricing,40.7906,-73.9228
2024-10-04,2024,10,2024-10,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124164,24870,149034,83.31,Before congestion pricing,40.7906,-73.9228
2024-10-03,2024,10,2024-10,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122746,23550,146296,83.9,Before congestion pricing,40.7906,-73.9228
2024-10-02,2024,10,2024-10,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122884,23201,146085,84.12,Before congestion pricing,40.7906,-73.9228
2024-10-01,2024,10,2024-10,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,117313,22079,139392,84.16,Before congestion pricing,40.7906,-73.9228
2024-09-30,2024,9,2024-09,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,120881,22700,143581,84.19,Before congestion pricing,40.7906,-73.9228
2024-09-29,2024,9,2024-09,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,108884,21474,130358,83.53,Before congestion pricing,40.7906,-73.9228
2024-09-28,2024,9,2024-09,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,119528,24746,144274,82.85,Before congestion pricing,40.7906,-73.9228
2024-09-27,2024,9,2024-09,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,131629,25482,157111,83.78,Before congestion pricing,40.7906,-73.9228
2024-09-26,2024,9,2024-09,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,111498,21208,132706,84.02,Before congestion pricing,40.7906,-73.9228
2024-09-25,2024,9,2024-09,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125181,23075,148256,84.44,Before congestion pricing,40.7906,-73.9228
2024-09-24,2024,9,2024-09,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,126489,23016,149505,84.61,Before congestion pricing,40.7906,-73.9228
2024-09-23,2024,9,2024-09,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124672,23299,147971,84.25,Before congestion pricing,40.7906,-73.9228
2024-09-22,2024,9,2024-09,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,119420,23765,143185,83.4,Before congestion pricing,40.7906,-73.9228
2024-09-21,2024,9,2024-09,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124122,26767,150889,82.26,Before congestion pricing,40.7906,-73.9228
2024-09-20,2024,9,2024-09,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,131544,25704,157248,83.65,Before congestion pricing,40.7906,-73.9228
2024-09-19,2024,9,2024-09,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,129085,24194,153279,84.22,Before congestion pricing,40.7906,-73.9228
2024-09-18,2024,9,2024-09,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125982,23799,149781,84.11,Before congestion pricing,40.7906,-73.9228
2024-09-17,2024,9,2024-09,Tuesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,122633,23122,145755,84.14,Before congestion pricing,40.7906,-73.9228
2024-09-16,2024,9,2024-09,Monday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,124724,23599,148323,84.09,Before congestion pricing,40.7906,-73.9228
2024-09-15,2024,9,2024-09,Sunday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,116630,23868,140498,83.01,Before congestion pricing,40.7906,-73.9228
2024-09-14,2024,9,2024-09,Saturday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,125816,26835,152651,82.42,Before congestion pricing,40.7906,-73.9228
2024-09-13,2024,9,2024-09,Friday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,129262,25467,154729,83.54,Before congestion pricing,40.7906,-73.9228
2024-09-12,2024,9,2024-09,Thursday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,128211,24407,152618,84.01,Before congestion pricing,40.7906,-73.9228
2024-09-11,2024,9,2024-09,Wednesday,21,21,TBX,Robert F. Kennedy Bridge – Queens/Bronx Plaza,Bridge,I,Inbound – Manhattan / Queens / Bronx,120588,23030,143618,83.96,Before congestion pricing,40.7906,-73.9228
